graph file,63_2225,113_2635,98_2483,85_2572,111_2307,168_2703,200_1935,91_2665,109_2986,116_2620,145_2999,139_2996,161_3000,99_2620,117_1938,97_2739,125_2377,97_2694,151_3000,75_3000,110_2321,133_2727,109_2839,155_3000,151_2545,106_3000,106_1413,136_3000,126_2946
yamhill-county-transit-area_20151217_1046_subgraph_bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
the-bus_20151217_0906.gml.lp.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
aes_24_4_keyfind_5.gaifman_3.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
smart_20101107_0850.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
celar09-pp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
golden-empire-transit-district_20141022_0117.gml.lp.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
palo-verde-valley-transit-agency_20151216_1717_subgraph_bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
go-taps_20150524_1019.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
flixbus-gmbh_20140709_1622_subgraph_train+metro+tram+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
radf2.edge.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rpsrute@ruter.no_20150416_0935_subgraph_metro+tram.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
harford-transit-link_20151202_1855_subgraph_tram+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
putb.edge.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mountain-transit_20151216_1525.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
omit-sainte-julie_20151202_1945_subgraph_train+metro+tram+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ddly22000_20141210_1905_subgraph_train+metro.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
carta_20140520_1901.gml.lp.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nc-state-university-wolfline_20150227_1735.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
el-dorado-transit_20151217_1024.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
corona-cruiser_20141222_0206_subgraph_bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
advance-transit_20150115_1622_subgraph_bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
basin-transit-service_20141129_1640_subgraph_train+metro+tram+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eil101.tsp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ex036.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
annapolis-transit_20150811_1647_subgraph_tram+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bkk_20151219_0150.gml.lp.gr.bz2,1.0,0.5,0.25,1.0,0.25,1.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.25,1.0,0.25,0.3333333333333333,0.25,0.25,0.25,0.25,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3333333333333333
pr1002.tsp-pp.dgf.bz2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dimacs_school1_nsh-pp.gr.bz2,1.0,0.25,1.0,1.0,0.25,0.25,0.25,1.0,0.25,0.25,0.25,0.25,0.25,1.0,0.25,1.0,0.25,1.0,0.25,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
dimacs_le450_15a-pp.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Promedas_17.gr.xz,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,0.07692307692307693,1.0,1.0,0.08333333333333333,0.07692307692307693,0.08333333333333333,0.07142857142857142,0.06666666666666667,1.0,0.07692307692307693,1.0,0.06666666666666667,1.0,0.07142857142857142,1.0,0.14285714285714285,0.07692307692307693,0.08333333333333333,0.07142857142857142,0.07142857142857142,0.06666666666666667,0.06666666666666667,0.1,0.06666666666666667
2bitadd_11.cnf.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
winnipeg-transit_20151219_0147.gml.lp.gr.bz2,0.2,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285
inithx.i.3-pp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cell120.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,1.0,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0
Promedas_25.gr.xz,1.0,0.07142857142857142,1.0,1.0,0.07142857142857142,1.0,1.0,1.0,0.06666666666666667,0.07142857142857142,0.05263157894736842,0.06666666666666667,1.0,1.0,0.07142857142857142,1.0,0.07142857142857142,1.0,1.0,1.0,0.08333333333333333,0.0625,0.06666666666666667,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.07142857142857142
graph14.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ex115.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dart-archiver_20111024_0319.gml.lp.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
thomaskoch_20130417_1934.gml.lp.gr.bz2,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
guy@connectoos.com_20150906_0927.gml.lp.gr.bz2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
RingedTree_10.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pr1002.tsp.dgf.bz2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
connectoos.com_20150906_0927.gml.lp.gr.bz2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
aes_32_3_keyfind_1.gaifman.gr.bz2,1.0,0.125,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0.06666666666666667,0.09090909090909091,0.1111111111111111,0.09090909090909091,1.0,0.08333333333333333,0.07692307692307693,1.0,0.14285714285714285,1.0,1.0,1.0,0.06666666666666667,0.16666666666666666,0.06666666666666667,1.0,1.0,1.0,1.0,0.125,0.14285714285714285
log-1.cnf.gr.xz,0.5,0.25,0.25,0.25,0.25,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.25,1.0,0.25,0.25,1.0,0.25,1.0,1.0,0.25,0.25,1.0,0.25
rochester-genesee-regional-transportation-authority_20151219_0120.gml.lp.gr.bz2,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.125,0.125,0.16666666666666666,0.14285714285714285,0.125,0.125,0.125,0.125,0.16666666666666666,0.125,0.16666666666666666,0.125,0.16666666666666666,0.125,0.14285714285714285,0.14285714285714285,0.125,0.14285714285714285,0.125,0.125,0.125,0.125,0.125,0.125
graph13pp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
orange-county-transportation-authority_20151202_1534.gml.lp.gr.bz2,0.25,0.25,0.16666666666666666,0.14285714285714285,0.2,1.0,1.0,0.2,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0
Promedas_26.gr.xz,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,1.0,0.07142857142857142,0.058823529411764705,1.0,1.0,1.0,1.0,0.058823529411764705,1.0,0.08333333333333333,1.0,1.0,0.058823529411764705,1.0,0.07692307692307693,0.08333333333333333,1.0,1.0,0.05555555555555555,0.06666666666666667
Promedas_30.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.09090909090909091,1.0,1.0,0.2,1.0,0.09090909090909091,1.0,1.0,1.0,1.0,0.07142857142857142,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.09090909090909091
he048.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
le450_25a-pp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rat783.tsp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
he043.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
auckland-regional-transport-authority_20110207_0347.normalized.gml.lp.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
graph09.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Promedas_31.gr.xz,1.0,0.08333333333333333,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,0.08333333333333333,0.07692307692307693,0.07142857142857142,0.06666666666666667,1.0,0.25,0.07692307692307693,1.0,0.06666666666666667,1.0,0.07692307692307693,1.0,0.07692307692307693,0.07692307692307693,0.08333333333333333,0.06666666666666667,0.07692307692307693,0.08333333333333333,0.08333333333333333,0.07142857142857142,0.1
dallas_2015-09-21.gml.lp.gr.bz2,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.3333333333333333,0.2,0.2,0.2,0.2,0.2,0.3333333333333333,0.2,0.3333333333333333,0.2,0.3333333333333333,0.2,0.3333333333333333,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
inithx.i.2-pp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
he098.gr.xz,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.25,0.25,1.0,1.0,1.0,0.5,0.25,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.25,1.0,0.25,1.0,1.0,0.25,0.25,1.0,1.0
inithx.i.1-pp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rochester_ny_2015-12-18.gml.lp.gr.bz2,0.2,0.2,0.2,0.25,0.2,1.0,1.0,0.25,0.2,0.2,0.16666666666666666,0.16666666666666666,1.0,0.2,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2,0.16666666666666666,0.2,0.16666666666666666,0.16666666666666666,0.2,0.2,0.16666666666666666,0.16666666666666666
fpsol2.i.1-pp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bkv-zrt_20120422_0314.gml.lp.gr.bz2,1.0,0.1111111111111111,0.1111111111111111,1.0,0.14285714285714285,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.1111111111111111
dimacs_le450_15a.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
budapest_gtfs.gml.lp.gr.bz2,1.0,0.14285714285714285,0.16666666666666666,0.25,0.14285714285714285,0.125,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
ex125.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dallas-area-rapid-transit_20151216_1427.gml.lp.gr.bz2,1.0,0.3333333333333333,0.2,0.25,0.3333333333333333,0.2,0.2,0.5,0.3333333333333333,0.2,0.2,0.2,0.2,0.5,0.25,0.2,1.0,0.2,0.2,0.5,0.3333333333333333,0.2,0.3333333333333333,0.2,0.2,0.3333333333333333,0.3333333333333333,0.2,0.2
dallas_2015-08-17.gml.lp.gr.bz2,1.0,0.2,0.2,0.3333333333333333,0.2,1.0,1.0,0.3333333333333333,0.25,0.2,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,1.0,0.3333333333333333,0.2,0.2,0.25,1.0,1.0,0.25,0.25,1.0,0.16666666666666666
wcsp_14.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
le450_25a.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomTriangulation_800.gr.bz2,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.2,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0
fpsol2.i.2-pp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rat783.tsp-pp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vm1084.tsp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lta_20150727_0653.normalized.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
connexxion-archiver_20151219_0119_subgraph_metro+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
via-metropolitan-transit_20150930_1536.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mta-maryland-archiver_20150819_0130_subgraph_train+metro+tram+bus.gr.bz2,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,1.0,0.3333333333333333,0.25,1.0,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25
mta-maryland-archiver_20150819_0130_subgraph_metro+bus.gr.bz2,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5
cango.transit.update_20151216_1627_subgraph_tram+bus.gr.bz2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
utah-transit-authority_20151217_1021_subgraph_train+metro+tram+bus.gr.bz2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
miami-dade-transit_20151219_0136_subgraph_train+metro+tram+bus.gr.bz2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
miami-dade-transit_20151219_0136_subgraph_metro+bus.gr.bz2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
chicago-transit-authority_20151217_1219_subgraph_tram+bus.gr.bz2,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0
port-authority-of-allegheny-county_20140619_0109_subgraph_bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
